"","range","row","year_site.UID","plot_grouped_global","UID","year","value","time_since_sowing","genotype.id","date","plot_grouped","Filename","Location","platform","avg_Temperature_56","avg_Temperature_28","avg_precipitation_56","avg_precipitation_28","avg_radiation_28","avg_photothermal_28","avg_vpd_28","avg_humidity_28","avg_Temperature_14","avg_precipitation_14","avg_radiation_14","avg_photothermal_14","avg_humidity_14","avg_vpd_14","Row_per_plot"
"3161",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.0460493498474245,56,"10025",2017-06-07,"259","FPSB0070021_RGB1_20170607_111658_segmentation","Eschikon","FIP",716.066666666667,493.075,232.6,78.4,7409.58333333333,157819.529166667,24.0712893957017,1812,267.091666666667,73,3830.125,87350.375,910.291666666666,13.1244486190756,9
"3162",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.0838921938269544,62,"10025",2017-06-13,"259","FPSB0070021_RGB1_20170613_171836_segmentation","Eschikon","FIP",784.7625,519.25,223.6,74.8,7610.79166666667,168425.470833333,26.4484872044819,1764.04166666667,258.345833333333,66.4,3611.79166666667,78722.1375,953.666666666668,11.2022595724207,9
"3163",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.777167348023894,91,"10025",2017-07-12,"259","FPSB0070021_RGB1_20170712_134801_segmentation","Eschikon","FIP",1109.90416666667,590.220833333333,172.8,98,7254.875,179271.875,28.4768236652657,1849.83333333333,276.7375,63.6,3346.45833333333,79201.5333333334,976.75,11.9933368538073,9
"3164",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.279455034284065,75,"10025",2017-06-26,"259","FPSB0070021_RGB1_20170626_130216_segmentation","Eschikon","FIP",999.008333333333,574.591666666667,133.6,86.6,7660.58333333334,182835.8625,28.5493747581161,1796.20833333333,315.766666666667,13.2,4047,103527.404166667,834.708333333332,17.4226868885927,9
"3165",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.692016329899338,83,"10025",2017-07-04,"259","FPSB0070021_RGB1_20170704_140332_segmentation","Eschikon","FIP",1060.8625,568.166666666667,128.6,50.2,7525.41666666666,176998.070833333,28.4299172948494,1780.79166666667,285.1125,39.2,3293.91666666666,79044.5708333334,937,13.3691300890638,9
"3166",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.703109712684922,85,"10025",2017-07-06,"259","FPSB0070021_RGB1_20170706_131703_segmentation","Eschikon","FIP",1081.88333333333,588.466666666667,128.6,50.2,7549.5,184639.783333333,30.3503286288544,1763.875,281.758333333333,39.2,3394.33333333333,81113.7916666667,927.333333333332,13.5453015042121,9
"3167",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.842778449498505,107,"10025",2017-07-28,"259","FPSB0070021_RGB1_20170728_142606_segmentation","Eschikon","FIP",1107.32916666667,542.454166666667,199.8,147,6401.91666666667,148015.558333333,21.8570597604688,2008.45833333333,261.108333333333,82.2,3014.875,67208.4208333333,1023.58333333333,9.82490096753165,9
"3168",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.785142614529801,92,"10025",2017-07-13,"259","FPSB0070021_RGB1_20170713_134004_segmentation","Eschikon","FIP",1108.96666666667,587.370833333333,172.8,92.6,7243.04166666667,177364.070833333,28.3346814184009,1847.16666666667,279.366666666667,62.8,3432.91666666667,81409.1625,977.291666666666,12.1120020252771,9
"3169",2,4,"FPSB007","FPSB007_1_1","FPSB0070021","2017",0.728904638897675,97,"10025",2017-07-18,"259","FPSB0070021_RGB1_20170718_104201_segmentation","Eschikon","FIP",1135.4625,578.829166666667,174.4,90.4,6935.25,167593.170833333,27.1551156350223,1865.79166666667,293.716666666667,51.2,3641.33333333334,88548.5999999999,928.791666666666,13.7859855459585,9
"3170",2,4,"FPSB012","FPSB012_1_1","FPSB0120023","2018",0.435294277004822,46,"10013",2018-06-04,"286","FPSB0120023_RGB1_20180604_154223_segmentation","Eschikon","FIP",879.216666666667,467.791666666667,118.4,92.4,6797.20833333333,140662.391666667,17.8941185127315,2059,272.941666666667,40.4,3993.875,90591.875,969.541666666668,11.5883019639975,3
"3171",2,4,"FPSB012","FPSB012_1_1","FPSB0120023","2018",0.840720970210452,56,"10013",2018-06-14,"286","FPSB0120023_RGB1_20180614_132145_segmentation","Eschikon","FIP",934.766666666667,519.9125,127,71.2,7234.375,158125.479166667,19.1467938314534,2056.29166666667,266.35,37.6,3457.625,77163.0583333333,1071.375,8.71431240515285,3
"3172",2,4,"FPSB012","FPSB012_1_1","FPSB0120023","2018",0.13446507270948,33,"10013",2018-05-22,"286","FPSB0120023_RGB1_20180522_165049_segmentation","Eschikon","FIP",743.6,400.708333333333,118.2,64.8,5728.29166666667,102723.7875,15.9171467795246,1984,193.195833333333,60.2,2772.75,49083.3541666667,1110.95833333333,5.77677684943217,3
"3173",2,4,"FPSB012","FPSB012_1_1","FPSB0120023","2018",0.175782957917965,39,"10013",2018-05-28,"286","FPSB0120023_RGB1_20180528_174246_segmentation","Eschikon","FIP",828.620833333333,432.595833333333,94.6,67,6065.79166666666,117257.604166667,17.168667919925,2010.58333333333,229,42.8,3253.95833333333,66134.2208333333,1044.45833333333,8.64377226228078,3
"3174",2,4,"FPSB012","FPSB012_1_1","FPSB0120023","2018",0.0555767441573533,20,"10013",2018-05-09,"286","FPSB0120023_RGB1_20180509_140959_segmentation","Eschikon","FIP",605.449461990463,424.5625,68.7051029602265,26.2,6332,119247.391666667,22.3799318843761,1684,206.979166666667,4.80000000000001,2966.875,53887.7625,870.833333333334,10.1737101158127,3
"3175",2,4,"FPSB012","FPSB012_1_1","FPSB0120023","2018",0.0953127545328643,25,"10013",2018-05-14,"286","FPSB0120023_RGB1_20180514_132103_segmentation","Eschikon","FIP",660.180457071494,429.670833333333,88.2,29.6,6354.75,121489.504166667,21.4569774561462,1766.83333333333,203.595833333333,24.2,2811.83333333333,51123.3833333333,966.125,8.52489565764421,3
"3176",2,4,"FPSB013","FPSB013_1_1","FPSB0130053","2019",0.94354349434045,76,"10003",2019-07-08,"327","FPSB0130053_RGB1_20190708_114743_segmentation","Eschikon","FIP",991.5125,586.4875,255.6,105.8,7907.125,192121.15,25.3854247856877,1980.25,327.908333333333,34.6,4272.04166666667,113898.816666667,902.375,16.7893568140063,3
"3177",2,4,"FPSB013","FPSB013_1_1","FPSB0130053","2019",0.237515124637437,56,"10003",2019-06-18,"327","FPSB0130053_RGB1_20190618_151537_segmentation","Eschikon","FIP",713.154166666667,462.145833333333,275.8,102.4,7176.33333333334,143883.608333333,18.5619075499798,2022.58333333333,236.995833333333,83.4,3432.79166666667,69767.85,1035.29166666667,8.76649709763053,3
"3178",2,4,"FPSB013","FPSB013_1_1","FPSB0130053","2019",0.397474846060725,59,"10003",2019-06-21,"327","FPSB0130053_RGB1_20190621_131303_segmentation","Eschikon","FIP",737.5625,476.2375,278,116.2,6984.04166666667,144063.691666667,18.6016945495039,2051.33333333333,243.866666666667,98.8,3404.29166666667,70143.5208333333,1058.95833333333,8.3915288351342,3
"3179",2,4,"FPSB013","FPSB013_1_1","FPSB0130053","2019",0.721973691316023,69,"10003",2019-07-01,"327","FPSB0130053_RGB1_20190701_113740_segmentation","Eschikon","FIP",910.566666666667,560.629166666667,264.2,114.8,7581.79166666666,180931.945833333,24.7025961991258,1984.08333333333,322.079166666667,31.4,4117.95833333333,110049.4875,959.416666666666,15.5105177660949,3
"3180",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.687821847076813,69,"10025",2020-06-23,"363","FPSB0140023_RGB1_20200623_135142_segmentation","Eschikon","FIP",828.301980020704,440.825,204.731981995754,105.1,6395.52351342449,113550.169668636,16.9295037897241,1977.04166666667,231.858333333333,50.6,3069.78122254496,57151.4878343857,1060.58333333333,7.45986696306468,3
"3181",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.895087354017006,76,"10025",2020-06-30,"363","FPSB0140023_RGB1_20200630_162802_segmentation","Eschikon","FIP",882.98114668737,474.725,182.331981995754,138.9,6012.92249363379,115282.133170398,17.1348872323845,2044.20833333333,259.3,58.7,3546.56937871811,72385.9983584926,996.291666666668,10.0860322599737,3
"3182",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.420809463988054,58,"10025",2020-06-12,"363","FPSB0140023_RGB1_20200612_164619_segmentation","Eschikon","FIP",804.889480020704,428.358333333333,172.831981995754,76.7,7143.66964766794,123725.751006502,19.0201552671441,1872.29166666667,211.925,62.8,3056.27578225105,52781.8489282419,966.5,8.6981333135665,3
"3183",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.503818454829786,61,"10025",2020-06-15,"363","FPSB0140023_RGB1_20200615_141236_segmentation","Eschikon","FIP",808.785313354037,437.408333333333,186.431981995754,94.1,6723.81279134487,118223.108319298,18.6385023215145,1895.70833333333,217.025,80.2,2594.64719409031,46033.9918781008,1026.20833333333,7.66253267102457,3
"3184",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.675588316615474,65,"10025",2020-06-19,"363","FPSB0140023_RGB1_20200619_103353_segmentation","Eschikon","FIP",813.468646687371,425.308333333333,210.431981995754,118.1,6232.02433979718,105990.644196438,16.4498120519477,1968.875,212.595833333334,73,2471.94047373761,41811.5288562988,1080.79166666667,6.23365129530738,3
"3185",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.011337198521412,19,"10025",2020-05-04,"363","FPSB0140023_RGB1_20200504_145226_segmentation","Eschikon","FIP",565.020833333333,380.391666666667,83.8,66.6,6692.14068119048,112582.506051209,20.9067551627805,1642.77687359482,184.091666666667,62.8,2993.18234785714,49223.8393845427,917.86020692815,8.53740342636642,3
"3186",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.0603958664901146,29,"10025",2020-05-14,"363","FPSB0140023_RGB1_20200514_124850_segmentation","Eschikon","FIP",611.676980020704,382.651980020704,103.231981995754,95.8319819957543,5965.02172994774,99564.9382859288,17.4125670195545,1867.64359316669,182.676980020704,66.8319819957543,2711.718092114,42681.2006133165,987.408386238545,7.53113427382181,3
"3187",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.148208011090847,40,"10025",2020-05-25,"363","FPSB0140023_RGB1_20200525_103635_segmentation","Eschikon","FIP",736.422813354037,384.793646687371,110.031981995754,106.231981995754,6010.85245525407,98498.5430566509,15.6507319615512,1988.39359316669,193.754166666667,28.4,3279.29047822156,53932.6816930942,973.625,8.34583354296289,3
"3188",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.132800680271352,42,"10025",2020-05-27,"363","FPSB0140023_RGB1_20200527_102054_segmentation","Eschikon","FIP",760.222813354037,391.622813354037,110.031981995754,89.6319819957543,6361.66909964266,105612.593917327,16.8745960777126,1931.82505290521,206.858333333333,23.5,3659.36346606738,62713.6105604586,948.458333333334,9.27082116475748,3
"3189",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.159148937860358,44,"10025",2020-05-29,"363","FPSB0140023_RGB1_20200529_132732_segmentation","Eschikon","FIP",775.210313354037,399.401980020704,110.031981995754,72.0319819957543,6788.1220775102,113357.0232177,17.9070124511397,1888.28338623855,216.433333333333,13.9,4087.39386541689,70943.9020782596,905.791666666666,10.3220219535776,3
"3190",2,4,"FPSB014","FPSB014_1_1","FPSB0140023","2020",0.338182114480117,54,"10025",2020-06-08,"363","FPSB0140023_RGB1_20200608_142902_segmentation","Eschikon","FIP",791.043646687371,404.625,156.131981995754,74.5,6835.99248413534,114499.651035844,18.2270413619907,1873.16666666667,210.870833333333,46.1,3556.70200591379,60566.9693427498,899.541666666668,9.88120781902781,3
"3191",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.947209421506642,84,"10025",2021-07-09,"398","FPSB0150027_RGB1_20210709_144023_segmentation","Eschikon","FIP",908.875,529.5625,340.2,203.8,6839.58333333334,155101.470833333,16.4100416745469,2238.25,241.225,138.4,2911.41666666667,60072.5833333333,1228.375,4.49431258676965,3
"3192",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.70455959860235,73,"10025",2021-06-28,"398","FPSB0150027_RGB1_20210628_133703_q90_mask","Eschikon","FIP",849.425,540.0625,234.4,119.2,7398.66666666667,169551.433333333,18.9964540737666,2139.5,287.054166666667,78.8,3825.375,92799.8791666667,1063.45833333333,10.664071828827,3
"3193",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.0425477220762549,45,"10025",2021-05-31,"398","FPSB0150027_RGB1_20210531_094018_q90_mask","Eschikon","FIP",516.3875,309.3625,189,115.2,5920.95833333333,83075.45,10.780217048625,2158.20833333333,158.920833333333,71.6,3286,46574.6,1055.66666666667,5.7253505648591,3
"3194",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.00950370678836951,24,"10025",2021-05-10,"398","FPSB0150027_RGB1_20210510_173506_segmentation","Eschikon","FIP",429.320833333333,251.045833333333,118,71.6,6084.66666666667,73404.8958333333,12.7697419375152,1925.5,145.416666666667,71.6,2627.79166666667,36319.3333333333,1052.125,5.83506805207718,3
"3195",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.534893761967511,68,"10025",2021-06-23,"398","FPSB0150027_RGB1_20210623_140056_segmentation","Eschikon","FIP",797.241666666667,514.358333333333,264.2,110.8,7606.25,165808.466666667,19.9140336158952,2047.91666666667,294.8875,56.8,4183.875,102446.933333333,980.958333333334,12.8604835132132,3
"3196",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.0343453688990244,40,"10025",2021-05-26,"398","FPSB0150027_RGB1_20210526_090126_segmentation","Eschikon","FIP",497.904166666667,282.883333333333,175.6,153.4,5167.20833333333,66402.3958333333,8.23560366167268,2283.70833333333,140.55,82.8,2799.20833333334,34561.0833333333,1157.625,3.55838472171118,3
"3197",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.0261977996154219,34,"10025",2021-05-20,"398","FPSB0150027_RGB1_20210520_123126_segmentation","Eschikon","FIP",498.820833333333,289.329166666667,144.2,109.4,5664.875,75806.225,11.1322833616157,2099.04166666667,151.895833333333,47.8,2866.29166666667,39183.3291666667,1137.75,4.65289800742692,3
"3198",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.0654916653888844,47,"10025",2021-06-02,"398","FPSB0150027_RGB1_20210602_093532_segmentation","Eschikon","FIP",552.175,325.004166666667,181.2,113,6232.375,92521.2,12.0021453087849,2128.875,175.491666666667,61.4,3522.70833333333,55497.6291666667,991.166666666668,7.42338456554275,3
"3199",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.236664059098495,61,"10025",2021-06-16,"398","FPSB0150027_RGB1_20210616_145415_segmentation","Eschikon","FIP",729.320833333333,438.675,208.4,101.8,7131.5,136649.358333333,16.6948404395278,2065.25,263.183333333333,40.4,3608.79166666667,81151.7291666667,1074.08333333333,9.27145587398505,3
"3200",2,4,"FPSB015","FPSB015_1_1","FPSB0150027","2021",0.0211607511887833,31,"10025",2021-05-17,"398","FPSB0150027_RGB1_20210517_121106_segmentation","Eschikon","FIP",490.65,291.783333333333,131.2,96.4,5839.375,79464.5583333333,12.1944279017708,2029.91666666667,150.441666666667,43.6,2634.95833333333,36500.85,1102.54166666667,5.05486648376589,3
"3201",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.912880016610127,66,"10169",2022-06-26,"427","FPSB0160023_RGB1_20220626_121608_segmentation","Eschikon","FIP",1000.7625,541.025,172,101.4,7410,170655.5875,22.709281030384,2034.08333333333,305.5875,50.8,4023.20833333334,102674.829166667,932.333333333334,15.3796243318906,3
"3202",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.79056330868166,60,"10169",2022-06-20,"427","FPSB0160023_RGB1_20220620_153242_q90_mask","Eschikon","FIP",942.591666666667,508.65,148.2,62.4,7385.5,160312.820833333,22.1275889692273,1980.5,285.566666666667,33.4,4151.91666666667,100219.608333333,911.333333333334,15.3275706072099,3
"3203",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.62584382616955,53,"10169",2022-06-13,"427","FPSB0160023_RGB1_20220613_150936_segmentation","Eschikon","FIP",848.229166666667,482.533333333333,175.8,70.4,6966.70833333334,142453.775,17.1971209243485,2088.16666666667,241.7,52,3331.04166666667,68916.7458333333,1114.04166666667,7.36970682286724,3
"3204",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.778684347827365,57,"10169",2022-06-17,"427","FPSB0160023_RGB1_20220617_133809_q90_mask","Eschikon","FIP",893.258333333333,487,179.8,70,7054.75,145669.104166667,18.1585600111969,2062.33333333333,265.354166666667,53.4,3869.79166666667,87120.7916666666,1010.75,11.1697438245399,3
"3205",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.763062142221312,63,"10169",2022-06-23,"427","FPSB0160023_RGB1_20220623_125651_segmentation","Eschikon","FIP",976.554166666667,526.6125,144,65.6,7508.58333333334,167587.808333333,22.8364832225275,1983.95833333333,304.245833333333,18.4,4292.375,108397.841666667,879,16.7506811697417,3
"3206",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.51167085227518,47,"10169",2022-06-07,"427","FPSB0160023_RGB1_20220607_090452_segmentation","Eschikon","FIP",818.1625,491.679166666667,163,59.2,6839.41666666667,141719.104166667,17.8416374048171,2058,225.1125,39.6,3313.41666666667,61705.9916666666,1070.08333333333,6.81228692866281,3
"3207",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.558253227773153,48,"10169",2022-06-08,"427","FPSB0160023_RGB1_20220608_142503_segmentation","Eschikon","FIP",817.566666666667,487.1125,164.6,60.8,6748.83333333333,138378.745833333,17.0223331565928,2084.45833333333,225.170833333333,39.2,3292.91666666667,61422.0208333333,1078.75,6.64458498798077,3
"3208",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.206243107839638,34,"10169",2022-05-25,"427","FPSB0160023_RGB1_20220525_135638_q90_mask","Eschikon","FIP",686.579166666667,445.05,191.4,78.4,6361.375,124845.333333333,16.0468848317487,2113.29166666667,261.941666666667,21.6,3455.91666666666,76956.725,1005.70833333333,10.3777481686121,3
"3209",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.260624785100525,40,"10169",2022-05-31,"427","FPSB0160023_RGB1_20220531_171428_segmentation","Eschikon","FIP",756.316666666667,462.775,163.6,68.8,6575.54166666666,132040.2125,17.2583403152886,2059.29166666667,236.075,18.4,3501.54166666666,69720.8166666667,977.375,9.50084696990253,3
"3210",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.316241901393126,43,"10169",2022-06-03,"427","FPSB0160023_RGB1_20220603_094034_segmentation","Eschikon","FIP",776.229166666667,477.708333333333,132,30.2,6787.08333333333,138150.729166667,17.7892288923442,2043.54166666667,221.645833333333,16.6,3184.95833333333,58548.3125,1051.58333333333,6.98881618665708,3
"3211",2,4,"FPSB016","FPSB016_1_1","FPSB0160023","2022",0.103461920760914,29,"10169",2022-05-20,"427","FPSB0160023_RGB1_20220520_141744_segmentation","Eschikon","FIP",659.141666666667,406.258333333333,188.8,109.8,6191.375,114479.6125,14.5520759089148,2156.83333333333,256.0625,13.6,3602.125,79602.4166666667,991.958333333334,10.8004127056871,3
"3212",2,5,"DSSB001","DSSB001_1_1","DSSB0010011","2019",0.0335552266193578,49,"10003",2019-06-19,"8",NA,"Delley","UAV",725.258333333333,456.791666666667,220.8,127.6,6688,130277.129166667,15.7849148637517,2113.04166666667,225.495833333333,106.2,3024.875,58397.7333333333,1097.04166666667,6.90324549568972,3
"3213",2,5,"DSSB001","DSSB001_1_1","DSSB0010011","2019",0.222906061612749,61,"10003",2019-07-01,"8",NA,"Delley","UAV",904.908333333333,545.0875,189.2,108.4,6954.41666666667,159353.458333333,19.5056938706023,2116.33333333333,318.875,2.19999999999999,3920,100633.495833333,1034.29166666667,12.2629412757335,3
